ORIGEN;NUM_IDENT;COD_CLIENTE;FEC_PRORROGA;ABO_VIGENTES;ABO_NOVIGENTES;PERDIDA_BENEF;FEC_PERDIDA_BENEF;ACCOUNT_MANAGER;DIRECTOR_CUENTA;TRAMO_HR;CONTACTO;ANTIGUEDAD_VTA;TIPO_TOP;REPACTACION;CONTENCION;CONT_MES;DESC_PORCENTAJE;DESC_MONTO;DESC_MES;CUOTA_EQ;CUOTA_EQ_MONTO;MES_BAJA;TENENCIA_PROD;FEC_PROCESO
ATIS;15694232-4;41851989-96786516;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;5128428-3;46823300-804359600;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;12865752-5;33553485-32726299;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
SCL;7052433-3;30884459;13-11-2015;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;16587279-7;82847698-2323412;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;16282956-4;84767041-41257677;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;5537977-7;23831703-75701748;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;12567475-5;42808809-61067425;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;9228126-4;805907400-441038900;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;7989500-8;553216500-93626183;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8904867-2;98008941-89284159;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;12896950-0;880214400-191282900;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;15694232-4;41851989-96786516;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;15927851-4;81237413-80261188;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;13051849-4;55704053-57536587;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;5630736-2;423028500-38256629;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
SCL;16744413-K;30016929;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8606880-K;47765864-91613602;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;16431592-4;27073018-81671296;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;12270392-4;93603972-82250585;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;12865752-5;33553485-51477682;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;16282956-4;84767041-41257677;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;15243314-K;77084505-46306253;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;14331781-1;67420856-93834319;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;7345534-0;740983300-86249453;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;6370088-6;636180400-803406800;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;15694232-4;41851989-96786516;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;10613476-6;86432500-679487010;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;14164101-8;1077995-94349298;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;6684167-7;685997500-529208110;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8005511-0;7252101-30503916;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
SCL;16744413-K;30016917;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;21299529-0;85523974-77167652;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;13554543-0;16917815-59114738;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8095352-6;274383300-55970700;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;17036714-6;30085378-43017006;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;16763552-0;36360862-78099306;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;11698060-6;44415791-85459380;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;7345534-0;740983300-86249453;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;16370696-2;82239675-65009765;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
SCL;16744413-K;30016921;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;16063285-2;38891725-57837133;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;17036714-6;30085378-67678050;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;7989500-8;553216500-93626183;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;17100156-0;48751699-94101436;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
SCL;13051849-4;30725398;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;15694232-4;41851989-96786516;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8904867-2;98008941-89284159;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;17017440-2;95206268-33356115;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;13236964-K;44952924-9203259;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
SCL;10911278-K;30900587;13-11-2015;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;5226478-2;278061500-527056010;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
SCL;12295834-5;30918178;13-11-2015;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;14419742-9;676115400-31483713;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8778901-2;445309400-537771010;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;16706159-1;27289711-4324582;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;16770132-9;18604769-19683491;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;15872938-5;67377725-67713757;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8614412-3;546724500-952361110;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8138229-8;55335458-65724416;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;17275105-9;81642232-33009341;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
SCL;16434893-8;30886377;13-11-2015;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;13131099-4;284266880-99562096;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
SCL;12947037-2;30954736;13-11-2015;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;12686819-7;87154346-48124509;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;3034898-2;6092923-90681868;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;16413818-6;6285193-53874295;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;13687433-0;243105600-4038577;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;12686819-7;87154346-48124509;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;5222301-6;150153500-594910110;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;9768598-3;867614500-88807019;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;7009773-7;94817667-25696977;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;17159690-4;45118322-38007556;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;16516455-5;90993626-68730030;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;9305481-4;655963500-90274001;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;17159690-4;45118322-38007556;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;17159690-4;45118322-50089798;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;4913115-1;474196300-477937700;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;16253968-K;53656088-32342298;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;3034898-2;6092923-90681868;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;14415412-6;442430400-8868632;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;11835539-3;278426500-793994110;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
SCL;17159690-4;30940534;13-11-2015;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
SCL;8778901-2;30956105;13-11-2015;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8138229-8;55335458-38722382;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;5929719-8;599401400-909656800;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;SI;;;;;;;;;VOZ-BAM;11-11-2015
